order_item_id,order_id,product_id,quantity,discount_pct,return_status
34398,19673,26,4,0.0,0
34399,19674,56,1,0.0,0
34400,19674,42,1,0.15,0
34401,19675,38,3,0.0,1
34402,19675,21,3,0.2,1
34403,19676,74,3,0.0,0
34404,19677,92,2,0.0,0
34405,19677,89,2,0.0,0
34406,19678,19,3,0.0,0
34407,19678,22,2,0.25,0
34408,19679,55,2,0.25,0
34409,19679,40,4,,1
34410,19680,36,2,,0
34411,19680,100,4,0.0,0
34412,19680,65,1,0.25,0
34413,19680,59,4,0.0,0
34414,19681,9,2,0.0,0
34415,19682,42,1,0.0,0
34416,19682,8,3,0.0,0
34417,19683,69,1,0.0,0
34418,19684,92,4,0.05,0
34419,19685,75,3,0.0,0
34420,19686,52,4,0.0,0
34421,19686,56,1,0.0,0
34422,19687,51,2,0.3,0
34423,19688,16,2,0.25,0
34424,19689,9,1,0.0,0
34425,19690,60,4,0.1,0
34426,19690,36,3,0.15,0
34427,19691,83,1,0.0,1
34428,19692,4,3,0.0,0
34429,19692,80,3,0.0,0
34430,19692,67,4,0.0,0
34431,19693,42,2,0.0,0
34432,19694,92,2,0.0,0
34433,19694,98,2,0.15,0
34434,19694,48,3,0.3,0
34435,19695,61,1,0.0,0
34436,19695,69,3,0.2,1
34437,19695,15,2,,0
34438,19695,76,3,0.0,0
34439,19696,6,3,0.0,0
34440,19697,90,2,0.15,0
34441,19698,49,4,0.0,0
34442,19698,15,3,0.0,0
34443,19698,11,4,0.0,0
34444,19698,36,3,0.15,0
34445,19699,83,2,0.0,1
34446,19700,46,2,0.3,0
34447,19701,5,1,0.15,0
34448,19702,17,2,0.0,0
34449,19702,47,1,0.15,0
34450,19703,28,4,0.0,0
34451,19703,27,1,0.0,0
34452,19704,30,1,0.25,0
34453,19705,79,3,0.05,0
34454,19705,98,3,0.25,0
34455,19705,80,3,0.0,0
34456,19705,60,4,0.0,0
34457,19706,47,4,0.25,0
34458,19706,28,2,0.0,0
34459,19707,19,1,0.0,0
34460,19708,52,2,0.2,0
34461,19708,9,1,0.0,0
34462,19709,92,1,0.0,0
34463,19709,91,4,0.0,0
34464,19710,30,1,0.0,0
34465,19711,89,2,0.0,0
34466,19712,99,3,0.3,0
34467,19713,17,4,0.0,0
34468,19714,100,4,0.0,0
34469,19714,6,4,0.25,0
34470,19714,77,1,0.0,0
34471,19715,69,3,0.0,0
34472,19716,74,4,0.2,0
34473,19716,83,3,0.2,0
34474,19717,52,1,0.3,0
34475,19717,15,3,0.3,0
34476,19717,59,1,0.2,0
34477,19717,62,2,0.2,0
34478,19718,70,3,0.0,0
34479,19718,54,4,0.1,0
34480,19718,47,4,0.0,0
34481,19718,55,1,0.0,0
34482,19719,18,3,0.3,1
34483,19720,94,2,0.0,0
34484,19721,50,3,0.0,0
34485,19722,74,2,0.0,0
34486,19723,75,4,0.0,0
34487,19723,97,2,0.0,0
34488,19723,48,1,0.0,0
34489,19723,45,1,0.0,0
34490,19724,99,4,0.0,0
34491,19725,95,1,,0
34492,19725,43,3,0.0,0
34493,19725,33,2,0.0,0
34494,19725,16,2,0.25,0
34495,19725,82,3,0.0,0
34496,19726,68,2,0.0,0
34497,19726,23,2,0.1,0
34498,19727,95,1,0.15,0
34499,19728,43,3,0.25,1
34500,19728,29,2,0.3,1
34501,19728,5,4,0.0,1
34502,19729,34,1,0.0,0
34503,19730,56,3,0.0,0
34504,19731,80,2,0.15,0
34505,19732,86,1,0.1,1
34506,19732,67,4,0.0,1
34507,19732,90,4,0.0,1
34508,19733,43,4,0.25,0
34509,19734,1,4,0.0,0
34510,19734,67,4,0.0,0
34511,19734,22,2,0.0,0
34512,19734,62,3,0.0,0
34513,19734,92,3,,0
34514,19735,35,3,0.15,1
34515,19736,15,4,0.0,0
34516,19737,40,2,,0
34517,19738,37,120,0.2,0
34518,19738,37,4,0.0,0
34519,19739,1,4,0.1,0
34520,19739,58,2,0.2,1
34521,19739,42,1,0.05,0
34522,19739,7,1,0.0,0
34523,19740,67,2,0.0,0
34524,19741,100,1,0.25,0
34525,19741,74,3,0.0,0
34526,19742,19,2,0.0,0
34527,19742,62,3,0.0,0
34528,19743,5,4,0.3,0
34529,19743,44,4,0.0,0
34530,19743,58,2,0.2,0
34531,19744,33,1,0.25,1
34532,19745,15,120,0.0,0
34533,19746,74,4,0.0,0
34534,19746,90,4,,0
34535,19746,5,1,0.0,0
34536,19746,85,4,0.0,0
34537,19747,37,3,0.25,0
34538,19748,43,1,0.2,0
34539,19749,44,2,0.0,0
34540,19750,13,3,0.0,0
34541,19751,49,3,0.1,0
34542,19751,7,4,0.0,0
34543,19752,56,1,0.0,0
34544,19753,1,4,0.0,0
34545,19753,7,2,0.2,0
34546,19753,93,4,0.0,0
34547,19753,7,4,0.25,0
34548,19754,94,3,0.15,0
34549,19754,89,4,0.0,0
34550,19754,73,2,0.0,0
34551,19755,59,2,0.05,0
34552,19755,82,1,0.0,0
34553,19755,54,3,0.0,0
34554,19756,41,2,0.15,0
34555,19757,78,2,0.0,0
34556,19758,9,3,0.0,0
34557,19758,88,1,0.0,0
34558,19759,10,2,0.0,0
34559,19760,44,4,0.0,0
34560,19761,42,4,0.15,0
34561,19761,72,1,0.0,0
34562,19761,6,1,0.0,0
34563,19761,57,4,0.05,0
34564,19762,72,3,0.0,0
34565,19762,1,1,0.0,0
34566,19763,39,3,0.0,0
34567,19764,97,3,0.0,0
34568,19764,14,3,0.25,0
34569,19765,29,2,0.0,0
34570,19765,56,1,,0
34571,19765,45,3,0.0,0
34572,19766,42,3,0.3,0
34573,19767,94,2,,0
34574,19767,42,3,0.0,0
34575,19767,96,2,0.0,0
34576,19767,70,4,0.0,0
34577,19768,6,3,0.25,0
34578,19769,21,3,0.0,0
34579,19770,24,4,0.2,0
34580,19771,14,1,0.0,0
34581,19771,91,1,0.3,0
34582,19771,91,2,0.05,0
34583,19772,11,1,0.0,0
34584,19772,94,1,0.05,0
34585,19772,26,4,0.1,0
34586,19773,24,1,0.0,0
34587,19773,67,4,0.2,0
34588,19773,24,1,0.0,0
34589,19774,78,1,0.05,1
34590,19775,46,2,0.0,0
34591,19776,52,1,0.0,0
34592,19776,14,1,0.0,0
34593,19777,54,120,0.0,0
34594,19777,55,2,0.0,0
34595,19778,42,4,0.85,0
34596,19778,93,4,0.0,0
34597,19778,47,1,0.0,0
34598,19778,88,4,0.0,0
34599,19779,76,1,0.0,0
34600,19780,66,2,0.1,0
34601,19780,72,4,0.15,0
34602,19781,58,2,0.0,0
34603,19781,94,1,0.0,0
34604,19781,87,1,0.85,0
34605,19782,69,3,0.15,0
34606,19783,60,1,0.0,0
34607,19783,32,3,0.0,0
34608,19784,10,2,0.0,0
34609,19785,78,4,0.3,0
34610,19786,53,1,0.15,0
34611,19786,84,2,,0
34612,19787,86,1,0.0,0
34613,19787,15,2,0.1,0
34614,19787,22,3,0.15,0
34615,19787,88,1,0.0,0
34616,19788,28,3,,1
34617,19789,80,2,0.0,0
34618,19790,11,2,0.0,0
34619,19790,11,2,0.0,0
34620,19791,27,2,0.1,0
34621,19791,95,4,0.15,0
34622,19791,28,3,0.1,0
34623,19792,60,4,0.3,0
34624,19793,91,3,0.0,0
34625,19794,90,4,0.0,0
34626,19794,50,1,0.0,0
34627,19795,88,2,0.0,0
34628,19795,15,3,0.0,0
34629,19796,13,1,,0
34630,19797,39,3,0.05,0
34631,19798,76,4,0.0,0
34632,19799,15,4,0.05,0
34633,19800,61,3,0.0,0
34634,19800,80,3,,0
34635,19800,24,2,0.3,0
34636,19800,91,3,0.1,0
34637,19801,48,2,0.0,0
34638,19801,37,3,0.25,0
34639,19802,17,2,0.0,0
34640,19802,3,1,0.0,0
34641,19803,64,1,0.0,0
34642,19803,16,4,0.0,0
34643,19804,55,2,0.2,0
34644,19804,45,2,0.0,0
34645,19805,67,3,,0
34646,19806,61,2,0.0,0
34647,19806,25,3,0.0,0
34648,19806,34,4,0.0,0
34649,19807,14,4,0.0,0
34650,19807,50,2,0.0,0
34651,19808,74,1,0.0,0
34652,19808,21,1,0.15,0
34653,19809,41,3,0.0,0
34654,19810,47,2,,0
34655,19811,90,2,0.15,0
34656,19811,48,1,0.0,0
34657,19811,21,2,0.2,0
34658,19812,30,4,0.05,0
34659,19812,62,1,0.0,0
34660,19813,72,1,0.0,0
34661,19813,26,3,0.0,0
34662,19813,95,1,0.2,0
34663,19814,78,3,0.0,0
34664,19815,18,3,0.0,0
34665,19815,65,1,0.2,0
34666,19816,49,2,0.85,0
34667,19817,51,3,0.0,0
34668,19817,97,1,0.0,0
34669,19818,56,1,0.05,0
34670,19818,30,1,,0
34671,19819,14,2,0.0,0
34672,19819,67,1,0.85,0
34673,19819,86,2,0.0,0
34674,19819,22,1,0.0,0
34675,19820,52,4,,0
34676,19820,19,4,,0
34677,19820,95,4,0.0,0
34678,19821,56,4,0.2,0
34679,19821,2,3,0.15,0
34680,19822,14,2,,0
34681,19823,67,1,0.0,0
34682,19824,79,2,0.0,0
34683,19825,74,1,0.0,0
34684,19825,85,1,0.0,0
34685,19826,85,3,0.0,0
34686,19827,2,3,0.0,0
34687,19828,13,3,0.0,0
34688,19829,64,4,0.1,0
34689,19830,80,1,0.3,0
34690,19831,88,1,0.2,0
34691,19832,29,4,0.0,0
34692,19832,24,2,0.0,0
34693,19832,66,2,0.0,0
34694,19832,74,2,0.15,0
34695,19832,32,4,,0
34696,19833,46,2,0.0,0
34697,19834,3,3,0.0,0
34698,19834,65,2,0.0,0
34699,19835,5,3,0.0,0
34700,19836,27,2,0.0,0
34701,19837,28,4,0.0,0
34702,19838,22,2,0.0,0
34703,19838,51,2,0.3,0
34704,19838,19,4,0.0,0
34705,19839,36,4,0.0,0
34706,19840,55,4,0.0,0
34707,19841,4,4,0.0,0
34708,19841,82,2,0.3,0
34709,19841,16,4,0.1,0
34710,19841,80,4,0.0,0
34711,19842,80,2,0.05,0
34712,19843,8,4,0.0,0
34713,19843,11,1,,0
34714,19843,13,2,0.0,0
34715,19844,77,3,0.0,0
34716,19844,25,2,0.0,0
34717,19845,94,3,0.0,0
34718,19845,3,3,0.0,0
34719,19845,61,1,0.2,0
34720,19846,31,4,0.0,0
34721,19846,88,2,0.0,0
34722,19847,16,4,0.0,0
34723,19848,16,4,0.0,0
34724,19849,81,2,0.05,0
34725,19850,24,2,0.0,0
34726,19850,51,4,0.0,0
34727,19851,74,4,0.1,0
34728,19852,14,3,0.85,0
34729,19853,20,4,0.0,0
34730,19854,21,1,0.0,0
34731,19854,15,4,0.0,0
34732,19854,95,1,0.0,0
34733,19855,45,3,0.0,0
34734,19855,48,1,0.0,1
34735,19855,47,4,0.0,0
34736,19856,97,3,0.2,0
34737,19857,36,1,0.0,0
34738,19858,60,1,0.25,0
34739,19858,23,2,0.0,0
34740,19859,40,3,,0
34741,19859,13,4,0.0,0
34742,19859,6,2,0.0,0
34743,19860,41,4,,0
34744,19860,61,1,0.0,0
34745,19860,15,3,0.0,0
34746,19860,40,1,0.1,0
34747,19861,90,4,0.0,0
34748,19861,2,3,0.2,0
34749,19861,31,1,,0
34750,19862,21,1,0.0,1
34751,19863,73,1,0.0,0
34752,19864,8,2,0.05,1
34753,19865,98,1,0.25,0
34754,19866,61,2,0.0,0
34755,19866,78,4,0.25,0
34756,19867,97,3,0.3,0
34757,19868,29,4,0.25,0
34758,19869,71,1,0.0,0
34759,19869,83,4,0.25,0
34760,19870,45,2,0.0,0
34761,19870,35,1,0.0,0
34762,19871,8,4,0.1,0
34763,19871,52,2,0.15,0
34764,19872,9,4,0.0,0
34765,19872,7,4,,0
34766,19873,68,4,0.25,0
34767,19874,55,3,0.0,0
34768,19874,79,3,0.0,0
34769,19875,21,3,0.1,0
34770,19876,98,3,0.2,0
34771,19877,11,1,0.0,0
34772,19877,17,3,0.0,0
34773,19877,15,3,0.0,0
34774,19878,61,2,0.0,0
34775,19878,23,2,0.0,0
34776,19878,85,2,0.0,0
34777,19879,4,2,0.0,0
34778,19880,77,4,0.1,0
34779,19881,46,1,0.15,0
34780,19882,30,1,,0
34780,19882,30,1,,0
34781,19883,26,2,0.0,0
34782,19883,1,4,0.0,0
34783,19883,43,3,0.0,0
34784,19884,47,4,0.05,0
34785,19885,66,3,0.3,0
34786,19886,47,1,0.0,0
34787,19887,97,2,0.3,0
34788,19888,17,2,0.0,0
34789,19889,99,1,0.2,0
34790,19890,41,2,0.0,0
34791,19891,53,1,0.0,0
34792,19891,44,1,0.0,0
34793,19892,60,3,0.05,0
34794,19893,79,2,0.0,0
34795,19893,3,4,0.05,0
34796,19894,90,1,0.0,0
34797,19895,92,4,0.3,0
34798,19895,2,2,0.15,0
34799,19896,95,2,0.0,0
34800,19897,66,4,0.0,0
34801,19898,39,2,0.0,0
34802,19899,47,3,0.0,0
34803,19899,24,2,0.05,0
34804,19900,98,3,0.0,0
34805,19901,77,120,0.0,0
34806,19901,46,1,0.3,0
34807,19901,37,2,0.15,0
34808,19901,64,2,0.25,0
34809,19902,12,2,0.2,0
34810,19902,4,4,0.0,0
34811,19903,4,120,0.0,0
34812,19904,96,2,0.0,0
34813,19905,31,3,0.15,0
34814,19906,81,2,0.0,0
34815,19906,52,4,0.25,0
34816,19907,81,2,0.25,0
34817,19907,57,3,0.0,0
34818,19907,33,2,0.2,0
34819,19908,89,1,,0
34820,19908,50,1,0.0,0
34821,19909,1,4,0.15,0
34822,19909,14,2,0.0,0
34823,19910,95,4,0.0,0
34824,19911,15,3,0.0,0
34825,19912,66,1,0.0,0
34826,19912,82,2,0.3,0
34827,19912,49,2,0.0,0
34828,19913,23,4,0.0,0
34829,19914,94,2,0.0,0
34830,19915,100,4,0.2,1
34831,19915,4,1,0.3,0
34832,19915,50,2,,0
34833,19916,30,4,0.0,0
34834,19917,77,3,0.0,0
34835,19917,40,1,0.0,0
34836,19918,70,2,0.0,0
34837,19918,44,2,0.25,0
34838,19919,19,3,0.0,0
34839,19920,25,3,0.0,0
34840,19920,61,3,0.2,0
34841,19920,49,3,0.25,0
34842,19921,26,3,0.3,0
34843,19922,31,3,0.0,0
34844,19922,24,4,0.0,0
34845,19922,72,1,0.05,0
34846,19923,94,1,0.0,0
34847,19924,77,1,0.05,0
34848,19924,90,4,0.0,0
34849,19924,18,2,0.1,0
34850,19924,20,3,0.25,0
34851,19925,93,2,0.0,0
34852,19925,65,3,0.15,0
34853,19926,17,4,0.0,0
34854,19926,30,1,0.0,0
34855,19926,40,3,0.0,0
34856,19926,59,2,0.0,0
34857,19927,29,2,0.3,0
34858,19928,99,1,0.25,0
34859,19928,18,1,0.25,0
34860,19928,25,1,0.0,0
34861,19928,34,4,0.0,0
34862,19929,5,4,0.0,0
34863,19930,38,3,0.1,0
34864,19930,38,120,0.0,0
34865,19930,100,1,0.15,0
34866,19931,6,2,0.2,0
34867,19932,100,4,,0
34868,19932,96,2,0.05,0
34869,19932,47,2,0.0,0
34870,19933,9,2,0.0,0
34871,19934,43,1,0.0,0
34872,19934,46,2,0.15,0
34873,19935,49,1,0.0,0
34874,19935,80,4,0.0,0
34875,19935,4,2,0.0,0
34876,19935,94,2,0.0,0
34877,19935,61,3,0.15,0
34878,19936,67,-2,0.0,0
34879,19936,98,4,0.85,0
34880,19936,62,4,0.2,0
34881,19937,78,4,0.15,0
34882,19937,65,1,0.2,0
34883,19937,61,2,0.0,0
34884,19937,52,3,0.3,0
34885,19938,99,1,0.0,0
34886,19939,91,3,0.0,0
34887,19940,72,1,0.0,0
34888,19941,91,3,0.0,0
34889,19941,90,1,0.0,0
34890,19941,38,1,0.2,0
34891,19942,29,2,0.15,1
34892,19942,26,3,0.0,1
34893,19942,81,4,0.15,1
34894,19942,28,2,0.0,1
34895,19942,37,4,0.0,1
34896,19943,17,2,0.0,0
34897,19944,93,2,0.05,0
34898,19944,34,3,0.05,0
34899,19944,37,1,0.0,0
34900,19945,79,1,0.0,0
34901,19945,32,3,0.2,0
34902,19946,48,1,0.3,0
34903,19946,48,2,0.05,0
34904,19946,43,3,0.0,0
34905,19947,25,2,0.0,0
34906,19947,78,4,0.0,0
34907,19948,85,4,0.25,0
34908,19949,82,2,0.0,0
34909,19950,94,2,0.25,0
34910,19951,23,1,0.0,0
34911,19952,42,4,0.0,0
34912,19952,10,3,0.15,0
34913,19953,47,2,0.0,0
34914,19953,67,3,0.2,0
34915,19954,40,1,0.0,0
34916,19954,23,2,0.0,0
34917,19954,98,2,0.0,0
34918,19954,27,2,0.0,0
34919,19955,7,1,0.05,0
34920,19956,99,2,0.0,0
34921,19957,62,2,0.0,0
34922,19958,13,3,0.15,0
34923,19958,49,2,0.1,0
34924,19959,40,1,0.0,0
34925,19960,29,1,0.0,0
34926,19960,22,2,,0
34927,19961,18,1,0.0,0
34928,19962,53,4,0.2,0
34929,19962,28,3,0.05,0
34930,19963,53,4,0.0,0
34931,19964,80,3,0.0,0
34932,19964,61,4,0.0,0
34933,19964,89,1,0.05,0
34934,19964,58,4,0.0,0
34935,19965,14,1,0.25,0
34936,19966,63,3,0.15,0
34937,19967,2,3,0.0,0
34938,19967,35,3,0.0,0
34939,19968,68,4,0.0,0
34940,19969,7,2,0.2,0
34941,19970,39,4,0.2,0
34942,19970,97,2,0.2,0
34943,19971,65,1,0.2,1
34944,19971,39,3,0.0,1
34945,19971,76,2,0.25,1
34946,19971,60,2,,1
34947,19972,25,2,0.0,0
34948,19973,66,1,0.0,0
34949,19973,76,4,0.0,0
34950,19974,75,2,0.0,0
34951,19974,35,4,0.0,0
34952,19975,18,2,0.0,0
34953,19976,83,1,0.0,0
34954,19976,66,4,0.3,0
34955,19976,49,2,0.0,0
34956,19977,11,4,0.0,0
34957,19978,81,1,0.0,0
34958,19978,15,2,0.0,0
34959,19979,37,1,,0
34960,19980,7,1,0.05,0
34961,19980,8,3,0.3,0
34962,19980,69,3,,0
34963,19980,9,1,0.15,0
34964,19981,17,1,0.0,0
34965,19982,46,4,0.3,0
34966,19983,35,2,0.0,0
34967,19984,83,1,0.0,0
34968,19984,95,2,0.2,0
34969,19985,22,1,0.15,0
34970,19986,77,2,0.2,0
34971,19987,16,3,0.0,0
34972,19988,13,4,0.05,0
34973,19989,75,3,0.0,0
34974,19989,29,2,0.05,0
34975,19990,6,3,0.0,0
34976,19991,93,2,0.0,0
34977,19992,26,1,0.3,0
34978,19992,45,3,0.0,0
34979,19993,52,1,0.0,0
34980,19994,73,1,0.05,0
34981,19994,51,3,0.0,0
34982,19994,80,4,0.0,0
34983,19995,76,3,,0
34984,19996,53,3,0.0,0
34985,19997,59,3,0.3,0
34986,19998,13,3,0.1,0
34987,19998,80,3,0.0,0
34988,19999,19,3,0.0,0
34989,19999,21,3,0.3,0
34990,19999,93,1,0.0,0
34991,19999,56,2,0.15,0
34992,20000,30,1,0.0,0
34993,20001,39,4,0.15,0
34994,20002,13,4,0.85,0
34995,20002,93,4,0.0,0
34996,20002,92,3,0.0,0
34997,20003,11,2,0.0,0
34998,20003,91,3,0.15,0
34999,20003,94,2,0.0,0
35000,20004,88,3,0.85,0
35001,20004,9,3,,0
35002,20005,90,3,0.2,0
35003,20005,52,4,0.0,0
35004,20006,39,3,0.0,0
35005,20006,66,2,0.25,0
35006,20007,22,1,0.0,0
35007,20008,31,3,0.0,0
35008,20009,32,3,0.0,0
35009,20010,60,1,0.0,0
35010,20010,5,3,0.3,0
35011,20011,59,4,0.0,0
35012,20011,3,4,0.0,0
35013,20012,49,2,0.0,1
35014,20013,86,4,0.0,0
35015,20013,18,1,0.3,0
35016,20013,22,1,0.0,0
35017,20013,94,3,0.0,0
35018,20014,99,1,,0
35019,20015,45,3,,0
35020,20016,80,3,0.0,0
35021,20017,51,2,0.0,0
35022,20018,54,4,0.0,0
35023,20019,50,4,0.0,0
35024,20020,28,3,0.25,0
35025,20020,60,1,0.0,0
35026,20020,100,3,0.1,0
35027,20021,74,4,0.2,0
35028,20021,32,3,0.1,0
35029,20022,82,3,0.25,0
35030,20022,69,2,0.0,0
35031,20022,39,4,0.3,0
35032,20023,100,2,0.15,1
35033,20024,49,3,0.0,0
35034,20024,25,2,0.2,0
35035,20025,83,3,0.0,0
35036,20025,51,4,0.0,0
35037,20025,11,3,0.0,0
35038,20026,99,2,0.0,0
35039,20027,45,2,0.05,0
35040,20027,35,1,0.0,0
35041,20028,87,3,0.0,0
35042,20029,68,1,,0
35043,20030,82,4,0.0,1
35044,20031,90,2,0.0,0
35045,20031,69,3,0.15,0
35046,20031,97,4,0.0,0
35047,20032,62,1,0.0,0
35048,20033,97,3,0.0,0
35049,20034,91,3,0.0,0
35050,20035,24,3,0.0,0
35051,20036,43,4,0.0,0
35052,20037,25,1,0.0,0
35053,20038,70,1,0.25,0
35054,20039,23,120,0.85,0
35055,20040,51,3,0.0,0
35056,20040,20,3,0.1,0
35057,20041,16,1,0.0,0
35058,20042,78,4,0.05,0
35059,20043,54,4,0.2,0
35060,20044,51,2,0.0,0
35061,20044,79,1,0.0,0
35062,20045,46,2,0.0,0
35063,20046,56,1,,0
35064,20047,81,3,0.0,0
35065,20047,97,4,0.0,0
35066,20048,11,2,0.3,0
35067,20049,22,2,0.25,0
35068,20050,74,4,0.15,0
35069,20051,44,2,0.2,0
35070,20051,87,1,0.0,0
35071,20051,18,3,0.0,0
35072,20052,74,4,0.1,0
35073,20053,29,1,,0
35074,20054,6,2,0.0,1
35075,20055,65,1,0.0,1
35076,20055,47,4,0.0,1
35077,20055,26,4,0.0,1
35078,20056,98,4,,0
35079,20057,35,1,0.2,0
35080,20057,82,1,0.0,1
35081,20057,9,4,0.05,0
35082,20057,84,1,0.0,0
35083,20058,65,1,0.0,0
35084,20059,7,2,0.0,0
35085,20060,62,4,0.0,0
35086,20061,26,1,0.1,0
35087,20061,19,4,,0
35088,20062,83,4,0.05,0
35089,20062,12,4,0.0,0
35090,20063,70,2,0.2,0
35091,20063,55,1,0.15,0
35092,20064,61,2,0.0,0
35093,20064,93,1,0.0,0
35094,20064,80,4,,0
35095,20065,79,4,0.3,0
35096,20066,62,2,,0
35097,20067,82,2,,0
35098,20068,33,3,0.0,0
35099,20068,68,4,0.0,0
35100,20068,41,2,0.0,0
35101,20068,45,4,0.0,0
35102,20068,43,1,0.0,0
35103,20069,73,1,0.2,0
35104,20069,33,4,0.0,0
35105,20069,7,2,,0
35106,20069,58,4,0.15,0
35107,20070,82,3,0.0,0
35108,20071,29,1,0.0,0
35109,20072,44,1,0.0,0
35110,20073,55,3,,0
35111,20073,60,2,0.05,0
35112,20073,91,1,0.0,0
35113,20074,87,1,0.0,0
35114,20075,60,1,0.25,0
35115,20075,42,1,0.05,0
35116,20076,100,2,0.0,0
35117,20077,41,120,,0
35118,20078,38,3,0.15,0
35119,20078,56,-2,0.0,0
35120,20078,11,2,0.3,0
35121,20079,22,4,0.0,0
35122,20079,97,2,0.0,0
35123,20079,67,2,0.0,0
35124,20080,74,2,0.15,0
35125,20081,54,1,0.0,0
35126,20082,60,4,0.1,0
35127,20083,87,4,0.0,0
35128,20084,33,-2,0.1,0
35129,20084,69,3,0.15,0
35130,20085,47,1,0.0,0
35131,20086,89,4,0.0,0
35132,20087,51,1,0.0,0
35133,20088,98,1,0.3,0
35134,20089,89,4,0.2,0
35135,20090,36,4,0.05,0
35136,20091,96,1,0.15,0
35137,20092,13,1,0.0,1
35138,20093,94,2,0.0,0
35139,20093,97,4,0.0,0
35140,20094,91,3,0.0,0
35141,20095,60,2,0.15,1
35142,20095,69,4,0.1,0
35143,20096,88,-2,0.3,0
35144,20097,46,4,0.0,0
35145,20098,15,4,0.85,0
35146,20098,80,4,0.1,0
35147,20099,36,3,,0
35148,20099,43,3,0.3,0
35149,20099,100,3,0.0,0
35150,20100,3,2,0.0,0
35151,20101,75,1,0.05,0
35152,20102,89,1,0.0,0
35153,20102,97,2,0.2,0
35154,20103,2,1,0.85,0
35155,20103,72,2,0.0,0
35156,20103,38,2,0.15,0
35157,20103,28,3,0.3,0
35158,20103,12,4,0.0,0
35159,20104,56,3,0.0,0
35160,20104,20,1,0.05,0
35161,20104,74,4,0.2,0
35162,20104,97,3,0.0,0
35163,20105,71,1,0.25,0
35164,20105,32,1,0.05,0
35165,20106,77,1,0.0,0
35166,20106,74,2,0.0,0
35167,20106,5,1,0.1,0
35168,20107,10,3,0.15,0
35169,20107,63,3,0.0,0
35170,20107,9,1,0.2,0
35171,20108,67,4,0.0,0
35172,20109,70,4,0.3,0
35173,20110,23,4,0.1,0
35174,20111,72,1,0.2,0
35175,20111,85,3,0.0,0
35176,20112,61,4,0.05,0
35177,20112,17,2,0.0,0
35178,20113,60,1,0.0,0
35179,20114,33,4,0.0,0
35180,20114,36,1,0.2,0
35181,20115,14,4,0.0,1
35182,20115,34,1,0.15,1
35183,20115,13,4,0.0,1
35184,20116,41,1,0.1,0
35185,20117,100,2,0.2,0
35186,20118,78,4,0.1,0
35187,20118,70,2,0.0,0
35188,20119,89,4,0.0,0
35189,20120,1,4,0.0,0
35190,20120,79,4,0.25,0
35191,20120,59,4,0.05,0
35192,20121,88,1,0.3,0
35193,20122,29,3,0.1,1
35194,20122,42,2,,0
35195,20122,81,2,0.0,0
35196,20123,90,2,0.0,0
35197,20123,31,2,0.0,0
35198,20124,49,4,0.25,0
35199,20125,99,1,0.0,0
35200,20126,59,1,0.0,0
35201,20126,64,4,0.0,0
35202,20126,88,3,0.0,0
35203,20126,85,4,0.85,0
35204,20127,53,3,0.25,0
35205,20128,45,3,0.0,0
35206,20129,74,3,0.2,0
35207,20129,79,4,0.25,0
35208,20129,60,1,0.0,0
35209,20129,52,4,0.0,0
35210,20130,7,3,0.0,0
35211,20131,6,2,0.0,0
35212,20131,86,2,0.0,0
35213,20132,61,3,0.0,0
35214,20133,45,3,0.0,0
35215,20133,31,4,0.0,0
35216,20134,92,2,0.0,1
35217,20134,66,1,0.2,0
35218,20135,11,1,0.25,0
35219,20136,93,2,,0
35220,20137,54,2,0.0,0
35221,20138,98,3,0.0,1
35222,20139,44,2,0.0,0
35223,20139,17,1,,0
35224,20139,42,2,0.1,0
35225,20139,90,4,0.0,0
35226,20140,44,2,,0
35227,20141,7,3,,0
35228,20142,87,3,0.0,0
35229,20142,80,1,0.0,0
35230,20143,29,1,0.0,0
35231,20143,77,3,0.1,0
35232,20144,34,2,0.0,0
35233,20145,13,3,0.1,0
35234,20145,41,2,0.0,0
35235,20146,47,4,0.0,0
35236,20147,72,1,0.0,0
35237,20148,83,1,0.15,0
35238,20149,54,3,0.3,0
35239,20150,97,1,0.0,0
35240,20151,99,4,0.0,0
35241,20152,9,4,0.15,0
35242,20153,56,1,0.0,0
35243,20154,57,2,,0
35244,20155,18,2,0.0,0
35245,20156,49,3,0.05,0
35246,20156,90,3,0.0,0
35247,20157,4,1,0.0,0
35248,20158,19,4,0.2,0
35249,20159,30,1,0.0,0
35250,20160,55,1,0.0,0
35251,20160,6,1,0.0,0
35252,20160,79,3,0.0,0
35253,20161,70,1,0.05,0
35254,20162,43,2,0.0,0
35255,20162,88,4,0.0,0
35256,20162,67,4,0.05,0
35257,20163,99,2,0.85,0
35258,20163,68,3,0.3,0
35259,20163,1,4,0.0,0
35260,20164,9,2,0.25,1
35261,20165,4,4,,0
35262,20166,76,2,0.25,0
35263,20167,1,2,0.0,0
35264,20167,77,3,0.0,0
35265,20167,18,2,0.25,0
35266,20168,50,2,0.0,0
35267,20168,12,2,0.0,0
35268,20168,92,1,0.15,0
35269,20168,43,1,0.3,0
35270,20168,23,1,0.0,0
35271,20169,76,3,0.0,0
35272,20170,90,2,0.25,0
35273,20170,89,2,0.0,0
35274,20171,8,3,0.3,0
35275,20172,84,1,0.0,0
35276,20172,100,2,0.1,0
35277,20173,100,2,0.3,0
35278,20174,20,4,0.0,0
35279,20175,12,2,0.0,0
